sofifa_id,long_name,nationality,overall,age
193304,Åukasz Burliga,Poland,66,31
193608,Ollie Clarke,England,66,27
194003,Andrzej Niewulis,Poland,66,30
195722,Roberto Cereceda,Chile,66,34
196145,YuliÃ¡n Anchico,Colombia,66,35
197148,Marcus Piossek,Poland,66,29
197527,Panajotis Dimitriadis,Sweden,66,33
197838,Vitor Gomes Pereira JÃºnior,Brazil,66,30
198100,Emanuel Biancucchi,Argentina,66,30
198104,Dominik Stahl,Germany,66,30
198490,Alexander Faltsetas,Sweden,66,31
198534,Marcel RÃ¸mer,Denmark,66,27
198690,RÃ³ger Mauricio Torres Hoya,Colombia,66,27
198840,Abraham  Minero FernÃ¡ndez,Spain,66,33
199173,Marco Crimi,Italy,66,29
199351,Mike Wunderlich,Germany,66,33
199686,George Saunders,England,66,30
199746,Jesper BÃ¸ge Pedersen,Denmark,66,29
199815,Sam Mantom,England,66,27
200086,Maciej Jankowski,Poland,66,29
200369,Ole JÃ¸rgen Halvorsen,Norway,66,31
200697,Ryan Tafazolli,England,66,27
200797,Loris NÃ©ry,France,66,28
200952,Mike KÃ¶nnecke,Germany,66,30
200953,Christoph Hemlein,Germany,66,28
201068,Timo Kern,Germany,66,29
202000,Geir AndrÃ© Herrem,Norway,66,31
202215,Joe Willis,United States,66,30
202456,John Verhoek,Netherlands,66,30
202611,Manuel SÃ¡nchez LÃ³pez,Spain,66,31
202864,NicolÃ¡s PeÃ±ailillo,Chile,66,27
203095,Sean Gannon,R. of Ireland,66,27
203445,Benjamin Kessel,Germany,66,31
203450,Jan Washausen,Germany,66,30
203454,Julius Reinhardt,Germany,66,31
203721,Angelo Corsi,Italy,66,30
203781,Donald Toia,United States,66,27
203966,Dennis Kempe,Germany,66,33
204136,Michael de Leeuw,Netherlands,66,32
204154,Jules Schwadorf,Germany,66,26
204242,MichaÃ«l Barreto,France,66,28
204388,Andreas Wiegel,Germany,66,27
204633,Michele Pellizzer,Italy,66,30
204946,å¤§æ´¥ ç¥æ¨¹,Japan,66,29
204987,Bror Blume,Denmark,66,27
205512,AndrÃ© Micael Pereira,Portugal,66,30
205535,Troels KlÃ¸ve Hallstrom,Denmark,66,28
205863,Bradley Diallo,France,66,28
205951,Rafael Scapini de Almeida,Brazil,66,37
206603,Connor Lade,United States,66,29
207783,Raymon Gaddis,United States,66,29
207866,Nathan JÃºnior Soares de Carvalho,Brazil,66,30
208611,Francesc Fullana Ginard,Spain,66,29
208778,NiccolÃ² Manfredini,Italy,66,31
209378,Bart van Hintum,Netherlands,66,32
210000,Maciej Gajos,Poland,66,28
210304,Hendrick Zuck,Germany,66,28
211742,Marc Lorenz,Germany,66,30
211859,Maximilian Ahlschwede,Germany,66,29
213019,Diogo da Silva Farias,Brazil,66,29
213322,Lassana DoucourÃ©,France,66,28
213588,Alejandro SÃ¡nchez,Argentina,66,32
213778,Thomas  Lehne Olsen,Norway,66,28
214014,Carlos David LizarazoÂ LandÃ¡zuri,Colombia,66,28
214065,Hans Francisco Salinas Flores,Chile,66,29
214069,Jean Paul JesÃºs Pineda CortÃ©s,Chile,66,30
214106,Jonathan Lopera JimÃ©nez,Colombia,66,32
214192,Jefferson Mena Palacios,Colombia,66,30
214263,Claudio AndrÃ©s Meneses Cordero,Chile,66,31
214270,Carlos Humberto Escobar Ortiz,Chile,66,29
214305,Braynner Yezid GarcÃ­a Leal,Colombia,66,32
214330,Maicol Balanta PeÃ±a,Colombia,66,29
214386,Camilo AndrÃ©s Ayala Quintero,Colombia,66,33
214411,NicolÃ¡s Alexander Maturana Caneo,Chile,66,25
214416,Isaac Alejandro DÃ­az Lobos,Chile,66,29
214486,James Enrique Castro Maestre,Colombia,66,34
214487,Yohn GÃ©iler Mosquera MartÃ­nez,Colombia,66,30
214495,Elvis David Mosquera ValdÃ©s,Colombia,66,28
214710,Juan Carlos Espinoza Reyes,Chile,66,27
214720,Mauricio JosÃ© Yedro,Argentina,66,32
214818,SebastiÃ¡n Esteban Varas Moreno,Chile,66,30
214843,Eric Orlando Godoy Zepeda,Chile,66,32
214863,Alejandro Delfino,Argentina,66,29
215028,Fausto Montero,Argentina,66,30
215043,SebastiÃ¡n Pol,Argentina,66,31
215527,Freek Heerkens,Netherlands,66,29
215584,Jakub WÃ³jcicki,Poland,66,30
215942,Mohamed El Makrini,Netherlands,66,31
216193,Bart Vriends,Netherlands,66,28
216269,Sebastian Hertner,Germany,66,28
217647,ç”°ä¸­ é †ä¹Ÿ,Japan,66,31
219647,AgustÃ­n Vuletich,Argentina,66,27
220982,Adam Eriksson,Sweden,66,28
221360,Carlos Felipe Ignacio Espinosa Contreras,Chile,66,36
221627,HernÃ¡n Ignacio Hechalar,Argentina,66,30
222216,Kristian Fardal Opseth,Norway,66,29
222240,å‰ç¿”,China,66,29
223665,Flavio Ciampichetti,Argentina,66,31
224248,Mario Bilate,Netherlands,66,27
224316,Roberto Crivello,Italy,66,27
224648,æŽç£Š,China,66,27
227675,Marvin Johnson,England,66,28
227810,Stian Semb Aasmundsen,Norway,66,29
228971,Alejandro Velasco FariÃ±as,Spain,66,32
229384,Nico Hammann,Germany,66,31
230177,Jailson Michel Acuna Souza,Brazil,66,31
230187,Narcisso Elias Mau de Faria,Brazil,66,31
230192,JoÃ£o Rodolfo Botelho Maia,Brazil,66,31
230200,Edenildo Eloi Lagoas Regalo,Brazil,66,31
230264,Dilson Robson Calegari Travassos,Brazil,66,35
230308,Leyvin Balanta,Colombia,66,28
230447,Nazario OtÃ¡vio Serpe Cachoeira,Brazil,66,27
230504,Lorenzo Filipe Mascarenhas Ramos,Brazil,66,35
230509,Danilo Manuel Sacrio Dano,Brazil,66,27
230511,EmÃ­lio Dener TrevÃµes Teixeira,Brazil,66,31
230512,FlÃ¡vio LeÃ´ncio Trigo Sacramento,Brazil,66,35
231885,å¤ªç”° å®ä»‹,Japan,66,31
232451,æ¸¡è¾º æ´‹æ–‡,Japan,66,31
232489,é©¹äº• å–„æˆ,Japan,66,27
232604,å²©ä¸‹ æ•¬è¼”,Japan,66,32
232617,æ¸…æ°´ èˆªå¹³,Japan,66,30
232685,å¤§äº• å¥å¤ªéƒŽ,Japan,66,35
232714,è±Šç”° é™½å¹³,Japan,66,34
232718,é«˜æ©‹ ç¾©å¸Œ,Japan,66,34
232731,æ—©å‚ è‰¯å¤ª,Japan,66,33
232750,Fabio Aguiar da Silva,Brazil,66,30
232768,å’Œç”° æ‹“ä¹Ÿ,Japan,66,28
232790,é¥­ä»“ å¤§æ¨¹,Japan,66,33
232852,ç±³æœ¬ æ‹“å¸,Japan,66,28
232874,å±±æœ¬ è„©æ–—,Japan,66,34
233145,æ£®è°· è´¤å¤ªéƒŽ,Japan,66,30
234006,Josimar Milton Feijoo Chissano,Brazil,66,27
235451,MatÃ­as NicolÃ¡s Cano,Argentina,66,33
236166,Ever Jorge Rodeiro Selva,Brazil,66,35
236168,Raphael William Doninho Oliveira,Brazil,66,31
236174,KauÃ£ Ricardo Reisende Mendes,Brazil,66,27
236198,Luis Erick Marleiro Neves,Brazil,66,27
237745,å®®æ³½ è£•æ¨¹,Japan,66,30
237780,å±±æ‘ å’Œä¹Ÿ,Japan,66,29
237784,ä¸¸æ©‹ ç¥ä»‹,Japan,66,28
238595,Kevin Rodrigues Pires,Portugal,66,27
238599,Nico Granatowski,Germany,66,28
238643,Marcel BÃ¤r,Germany,66,27
238649,Davy Frick,Germany,66,29
238979,Christopher Handke,Germany,66,30
239724,Steffen Puttkammer,Germany,66,30
243553,Paris Adot Barandiaran,Spain,66,29
243617,Fabian Serrarens,Netherlands,66,28
244357,Riccardo Idda,Italy,66,30
246864,NicolÃ¡s VÃ©lez,Argentina,66,28
247378,Yamato Machida,Japan,66,29
248833,JosÃ© Uilton Silva de Jesus,Brazil,66,26
251818,Leandro Requena,Argentina,66,31
246669,Bukayo Saka,England,65,17
245999,VÃ­ctor Mollejo Carpintero,Spain,65,18
247377,Marcos Antonio Silva Santos,Brazil,65,19
242602,Josha Mamadou Karaboue Vagnomann,Germany,65,18
252001,Jonathan Panzo,England,65,18
233510,Tahith Chong,Netherlands,65,19
240273,Emile Smith Rowe,England,65,18
242654,Johan Stiven Carbonero Balanta,Colombia,65,19
244497,Marcos Robson Cipriano,Brazil,65,20
248805,Sergio Camello PÃ©rez,Spain,65,18
235266,Christian FrÃ¼chtl,Germany,65,19
241810,Juan BrandÃ¡riz Movilla,Spain,65,20
243652,Borja GarcÃ©s Moreno,Spain,65,19
233276,Andre Dozzell,England,65,20
238071,Dujon Sterling,England,65,19
239838,Mirko Antonucci,Italy,65,20
240097,Flynn Downes,England,65,20
240661,Emanuel Vignato,Italy,65,18
242343,NicolÃ¡s Thaller,Argentina,65,20
243275,Lars Lukas Mai,Germany,65,19
244364,Gabriel Resende BrazÃ£o,Brazil,65,18
245290,AdriÃ¡n de la Fuente,Spain,65,20
246785,Bryan Gil Salvatierra,Spain,65,18
252144,Eduardo Filipe Quaresma,Portugal,65,17
252154,Marco Carnesecchi,Italy,65,19
228646,NicolÃ¡s Delgadillo,Argentina,65,21
233447,Franco Lobos,Chile,65,20
235824,TomÃ¡s AlarcÃ³n,Chile,65,19
236600,Japhet Tanganga,England,65,20
236914,JosÃ© Alejandro MartÃ­n ValerÃ³n,Spain,65,21
238511,Thomas Basila,France,65,20
240442,Imad Faraj,France,65,20
240783,Tyrese Campbell,England,65,19
241929,ElÃ­as Pereyra,Argentina,65,20
242794,Imran Louza,France,65,20
242999,Ãlex Collado GutiÃ©rrez,Spain,65,20
244676,Jasper Schendelaar,Netherlands,65,18
245331,Jordi Escobar FernÃ¡ndez,Spain,65,17
245351,Walter Gabriel PÃ©rez,Argentina,65,20
245715,Jamie Shackleton,England,65,19
246081,Bryan Castrillon,Colombia,65,20
247249,JoÃ«l Piroe,Netherlands,65,19
235563,Mounir Chouiar,France,65,20
236308,Riccardo Marchizza,Italy,65,21
239367,Robin Hack,Germany,65,20
239986,Javier Alonso Bello,Spain,65,20
240611,Dru Yearwood,England,65,19
240859,Juan Berrocal GonzÃ¡lez,Spain,65,19
241704,Christopher Rocchia,France,65,21
246423,Luca Orellano,Argentina,65,19
246787,Hugo Claudio Vallejo AvilÃ©s,Spain,65,19
252033,TomÃ¡s do L. Pontes Esteve,Portugal,65,17
225809,Edisson Restrepo,Colombia,65,22
231484,Walter Ponce,Chile,65,21
233887,JuliÃ¡n Chicco,Argentina,65,21
235855,Joel Asoro,Sweden,65,20
237522,Jorge Cuenca Barreno,Spain,65,19
238461,Luis Perea HernÃ¡ndez,Spain,65,21
238743,Haji Wright,United States,65,21
239949,JoÃ£o Ricardo Pereira QueirÃ³s,Portugal,65,21
239997,RaÃºl JosÃ© Asencio Moraes,Spain,65,21
240209,Goduine Koyalipou,France,65,19
240694,Abou-Malal Ba,France,65,20
242577,Romain Faivre,France,65,20
243378,Manuel Wintzheimer,Germany,65,20
245251,Iago Oliveira Campos,Brazil,65,19
246816,Eddy Sylvestre,France,65,19
251145,Lionel Laborda,Argentina,65,20
228410,Daniel Iversen,Denmark,65,21
228651,Gian Filippo Felicioli,Italy,65,21
229349,Jordan Thorniley,England,65,22
229910,Svante Ingelsson,Sweden,65,21
235980,IvÃ¡n Morales,Chile,65,19
236515,Ãlvaro FernÃ¡ndez Llorente,Spain,65,21
236678,Simone Lo Faso,Italy,65,21
236918,Anders Dreyer,Denmark,65,21
238263,Fredrik Pallesen Knudsen,Norway,65,22
239999,Pedro JosÃ© Moreira da Silva,Portugal,65,22
240797,MattÃ©o Tramoni,France,65,19
241006,Erick de Arruda Serafim,Brazil,65,21
251241,AndrÃ© Grandi,Brazil,65,22
221346,Martin Samuelsen,Norway,65,22
223007,Mauro Coppolaro,Italy,65,22
229725,Mathias Kristensen,Denmark,65,22
229760,Emiliano  Bogado,Argentina,65,21
230674,Fabrizio Alastra,Italy,65,21
231258,Ramiro Macagno,Argentina,65,22
231743,Keinan Davis,England,65,21
234249,Sam Surridge,England,65,20
235167,Vitaly Janelt,Germany,65,21
235689,Andrea Zaccagno,Italy,65,22
235937,Alberto Picchi,Italy,65,21
236492,Pedro DÃ­az Fanjul,Spain,65,21
237490,Patrick Sontheimer,Germany,65,20
237499,Abdelhamid Sabiri,Germany,65,22
239145,Eden Massouema,France,65,22
239805,Damian Oko,Poland,65,22
240959,Steven Nicanor Prieto Morales,Spain,65,21
242195,Mark McKenzie,United States,65,20
243705,Florian Chabrolle,France,65,21
244851,GermÃ¡n Guiffrey,Argentina,65,21
245228,Florian KrÃ¼ger,Germany,65,20
246279,IvÃ¡n Martos Campillo,Spain,65,22
252162,ä¸Šç”° ç¶ºä¸–,Japan,65,20
252577,JoÃ£o Diogo Fonseca Ferreira,Portugal,65,18
220140,Frankie Kent,England,65,23
220807,Max O'Leary,England,65,22
222466,JosÃ© Carlos RamÃ­rez SuÃ¡rez,Spain,65,23
224130,Josh Vickers,England,65,23
225511,Connal Trueman,England,65,23
227329,VÃ­ctor Pastrana Carrasco,Spain,65,22
228318,Harry Chapman,England,65,21
231614,Fabian Reese,Germany,65,21
232057,Patrik Karlsson Lagemyr,Sweden,65,22
235244,Rasmus Nicolaisen,Denmark,65,22
235268,Antonio Segura GonzÃ¡lez,Spain,65,21
236028,Javier DÃ­az SÃ¡nchez,Spain,65,22
236822,Gabriel Gudmundsson,Sweden,65,20
236843,Joshua PÃ©rez,United States,65,21
238194,Nahuel Lautaro Bustos,Argentina,65,20
238320,MatÃ­as Ignacio SepÃºlveda MÃ©ndez,Chile,65,20
238786,Ole KÃ¤uper,Germany,65,22
239353,Navajo Bakboord,Netherlands,65,20
239506,Sam Hughes,England,65,22
240729,Lorenzo Rajot,France,65,21
241140,Francisco LÃ³pez Manzanara,Spain,65,22
241538,Shaquille Pinas,Netherlands,65,21
241871,JoaquÃ­n Varela,Argentina,65,22
242163,Matias Cavalleri,Chile,65,21
243619,Delano Burgzorg,Netherlands,65,20
243854,Mohamed Simakan,France,65,19
244183,Joey Konings,Netherlands,65,21
244403,Adil Taoui,France,65,17
244530,Alberto Rizzo,Italy,65,22
244779,Paolo Bastianello,Italy,65,21
245089,Samuel PÃ©rez FariÃ±a,Spain,65,22
246256,Simon Rhein,Germany,65,21
247480,Miguel Ã‚ngelo Vieira Tavares,Portugal,65,20
247793,Jaime Seoane Valenciano,Spain,65,22
251885,Enzo Coacci,Argentina,65,20
252079,Manuel Fuster LÃ¡zaro,Spain,65,21
212513,Hakeeb Adelakun,England,65,23
215211,Baily Cargill,England,65,23
216461,Ã“scar Gil OsÃ©s,Spain,65,24
222156,James Bree,England,65,21
222477,Louis Reed,England,65,21
223186,Jens Jakob Thomasen,Denmark,65,23
224460,Nilson David CastrillÃ³n Burbano,Colombia,65,23
224826,GrÃ©gory Berthier,France,65,23
225101,Mattia Vitale,Italy,65,21
225125,Harry Anderson,England,65,22
225948,Rasmus Lauritsen,Denmark,65,23
228375,MatÃ­as Vera,Argentina,65,23
228419,Mads Juel Andersen,Denmark,65,21
229843,Ever Augusto Valencia Ruiz,Colombia,65,22
230145,Alessandro Piu,Italy,65,22
231109,Aly Ndom,France,65,23
232250,Luke Amos,England,65,22
232871,é«˜å‡†ç¿¼,China,65,23
234430,Isidro Ros RÃ­os,Spain,65,23
234843,Maxim Leitsch,Germany,65,21
235303,Kamil Pestka,Poland,65,20
235496,Oliver Rathbone,England,65,22
236351,Rodrigo GonzÃ¡lez,Chile,65,23
236507,TomÃ¡s Conechny,Argentina,65,21
238269,Jason Pendant,France,65,22
239369,Teun Bijleveld,Netherlands,65,21
239608,Antonio C. Glauder GarcÃ­a,Spain,65,23
239975,Brian MartÃ­n PagÃ©s,Spain,65,23
240024,Julien Serrano,France,65,21
240434,Jordan Tell,France,65,22
241190,TÃ¶rles KnÃ¶ll,Germany,65,21
241273,Gabriel Risso PatrÃ³n,Argentina,65,23
241573,Mender GarcÃ­a,Colombia,65,20
241585,Igor Julio dos Santos de Paulo,Brazil,65,21
243713,Issa Marega,France,65,21
245750,Florian Carstens,Germany,65,20
245986,Cristian RodrÃ­guez PÃ©rez,Spain,65,23
246275,Javier AvilÃ©s CortÃ©s,Spain,65,21
247495,Jon Moncayola Tollar,Spain,65,21
252088,SaÃºl Crespo Prieto,Spain,65,22
206165,Luca Maniero,Italy,65,24
213376,Jamie Hanson,England,65,23
214041,Wilmar Santiago LondoÃ±o Ruiz,Colombia,65,24
220019,Marcus Harness,England,65,23
220912,Filip JagieÅ‚Å‚o,Poland,65,21
222329,Mateusz Wdowiak,Poland,65,22
222611,Denis RodrÃ­guez,Argentina,65,23
224093,Marco Komenda,Germany,65,22
224204,Steve Kroll,Germany,65,22
224859,Nikolai Laursen,Denmark,65,21
226679,Ashley Hunter,England,65,23
227398,Eduar HernÃ¡n Caicedo SolÃ­s,Colombia,65,24
228518,Andreas Hanche-Olsen,Norway,65,22
228638,Ben Stevenson,England,65,22
228833,Salvatore Aloi,Italy,65,22
228894,Joe Ward,England,65,23
229236,Matthieu Udol,France,65,23
229367,Stephen Humphrys,England,65,21
229472,Finn-Dominik Porath,Germany,65,22
231951,Randell Williams,England,65,22
232117,Julien Da Costa,France,65,23
233114,Joe Riley,England,65,22
233880,Gino Fechner,Germany,65,21
234239,Gauthier Hein,France,65,22
234382,Niklas Landgraf,Germany,65,23
235456,Jean-Ricner Bellegarde,France,65,21
236399,LÃ©on Bergsma,Netherlands,65,22
236427,Simon Olsson,Sweden,65,21
236571,Maarten Paes,Netherlands,65,21
237115,Wellington LuÃ­s Farias da Silva,Brazil,65,24
237218,Jacori Hayes,United States,65,24
238495,VÃ­ctor Retamal,Chile,65,21
240942,Fabio GonzÃ¡lez EstupiÃ±Ã¡n,Spain,65,22
240953,Nahuel Tenaglia,Argentina,65,23
240992,Nahuel EstÃ©vez,Argentina,65,23
241312,èƒ¡é–èˆª,China,65,22
242542,Aaron Herrera,United States,65,22
243276,Dion Pereira,England,65,20
243571,Bambo Diaby,Spain,65,21
246836,Amos Pieper,Germany,65,21
251591,Vitor Caetano Ferreira,Brazil,65,20
251996,Raphael Aflalo Lopes Martins,Brazil,65,22
252095,Riccieli da Silva JÃºnior,Brazil,65,20
252746,Cristian Cauz,Italy,65,22
206524,Jordan Willis,England,65,24
211987,Robin YalÃ§Ä±n,Germany,65,25
212170,Mikkel Desler,Denmark,65,24
213670,Isak Ssewankambo,Sweden,65,23
213959,Elias Andersson,Sweden,65,23
214942,HÃ©ctor HernÃ¡ndez Marrero,Spain,65,23
215489,Maxence Derrien,France,65,25
215570,Glen Rea,R. of Ireland,65,24
215855,Ben Purrington,England,65,23
219950,Noah Sonko Sundberg,Sweden,65,23
220383,AarÃ³n Escandell,Spain,65,23
220517,Francesco Di Mariano,Italy,65,23
222369,Eric Smith,Sweden,65,22
222396,Dominic Ball,England,65,23
222405,Liam Kinsella,R. of Ireland,65,23
223097,Franco Cristaldo,Argentina,65,22
223813,Damian van Bruggen,Netherlands,65,23
223852,Farrend Rawson,England,65,22
224129,Tafari Lalibela Moore,England,65,21
224300,Hubert Matynia,Poland,65,23
224407,Kevin Mateo Cardona Bedoya,Colombia,65,23
224470,ä½•è¶…,China,65,24
224566,Carlos Blanco Moreno,Spain,65,23
224761,Tomasz Loska,Poland,65,23
224998,MickaÃ«l Mathieu Latour,France,65,23
225014,Gaetano Castrovilli,Italy,65,22
225075,Julian GÃ¼nther-Schmidt,Germany,65,24
225090,Sergio Buenacasa Alba,Spain,65,23
225542,Charlie Colkett,England,65,22
225864,Boubacar Barry,Germany,65,23
226116,Ryan Sweeney,R. of Ireland,65,22
226206,Pablo ClaverÃ­a HerraÃ­z,Spain,65,23
228299,Rewan Amin,Netherlands,65,23
229907,Julian Lelieveld,Netherlands,65,21
229998,Dominik Schad,Germany,65,22
232479,è¥¿æ‘ æ‹“çœŸ,Japan,65,22
232671,Leandro Putaro,Germany,65,22
233417,Asier Benito Sasiain,Spain,65,24
235095,Enrique Carlos Serje Orozco,Colombia,65,23
235197,Max Svensson,Sweden,65,21
235295,Claudio Morra,Italy,65,24
236304,JosÃ© Manuel SÃ¡nchez GuillÃ©n,Spain,65,23
237116,Kortne Ford,United States,65,23
237143,Harlin JosÃ© SuÃ¡rez Torres,Colombia,65,25
237893,Tristan Dekker,Netherlands,65,21
238126,Jon Guridi Aldalur,Spain,65,24
238780,Dominic Volkmer,Germany,65,23
240452,M'Bala Nzola,France,65,22
240646,Soufyan Ahannach,Netherlands,65,23
241967,Marcel Costly,Germany,65,23
245543,Christian KÃ¼hlwetter,Germany,65,23
246862,Ruan Ribeiro Teles,Brazil,65,21
248831,Mohamed Diaby,France,65,22
250883,Enzo Lombardo,France,65,22
251450,Henrique Martins Gomes,Portugal,65,23
251754,Sam Kersten,Netherlands,65,21
204499,Ryan Inniss,England,65,24
204502,Matt Ingram,England,65,25
208834,Baptiste AloÃ©,France,65,25
211362,Adam DÅºwigaÅ‚a,Poland,65,23
212736,Bartosz KwiecieÅ„,Poland,65,25
213695,Sean Goss,Germany,65,23
214658,Jesper KarlstrÃ¶m,Sweden,65,24
216322,Jordy Hiwula,England,65,24
220038,Harrison McGahey,England,65,23
221322,Eoghan O'Connell,R. of Ireland,65,23
224099,Lewie Coyle,England,65,23
224446,Marco AurÃ©lio Ribeiro Sousa,Portugal,65,24
225590,IvÃ¡n Colman,Argentina,65,24
226232,Jannik Pohl,Denmark,65,23
226737,Jeisson AndrÃ©s Palacios Murillo,Colombia,65,25
227738,Lukas Klemenz,Poland,65,23
229428,Yanis Rahmani,France,65,24
229894,Lucas Ahijado Quintana,Spain,65,24
231197,Marcel HilÃŸner,Germany,65,24
232107,Eric OelschlÃ¤gel,Germany,65,23
232498,Isaac PalazÃ³n Camacho,Spain,65,24
232764,GonÃ§alo Alexandre GlÃ³rias Tavares,Portugal,65,22
234741,Gustavo Hamer,Netherlands,65,22
238923,Robin Scheu,Germany,65,24
239921,Jorge Samuel  Figueiredo Fernandes,Portugal,65,23
240341,Lucas Marques de Oliveira,Brazil,65,24
240891,NicolÃ¡s Sessa,Germany,65,23
242019,Augusto Lotti,Argentina,65,23
242707,Grant Lillard,United States,65,23
243881,Connor Krempicki,Germany,65,24
244208,Ismael Cerro SÃ¡nchez,Spain,65,23
245550,Sekou Gassama Cissokho,Spain,65,24
245785,ç• ä¸­ æ§™ä¹‹è¼”,Japan,65,23
246808,åºƒç€¬ é™¸æ–—,Japan,65,23
252795,Rodrigo Antonio Mathiola,Brazil,65,21
203215,Alex Cairns,England,65,26
204354,Jak Alnwick,England,65,26
206086,Harry Toffolo,England,65,23
206134,Devante Cole,England,65,24
206430,Joe Pigott,England,65,25
206555,Christy Pym,England,65,24
209852,Brendan Galloway,England,65,23
209954,BjÃ¶rn Jopek,Germany,65,25
211581,Shane O'Neill,United States,65,25
212237,Daniel Wein,Germany,65,25
213635,Tom Lapslie,England,65,23
214099,Mads Aaquist,Denmark,65,24
214339,Deivy Alexander Balanta AbonÃ­a,Colombia,65,25
214762,NicolÃ¡s GastÃ³n Avellaneda,Argentina,65,26
215112,Rodrigo Contreras,Argentina,65,23
216484,Craig Tanner,England,65,24
219967,Dominik HÅ‚adun,Poland,65,23
221631,Marius Lundemo,Norway,65,25
224243,Dabney dos Santos Souza,Netherlands,65,22
224305,IvÃ¡n Calero Ruiz,Spain,65,24
225735,Dominic Baumann,Germany,65,24
227744,Mairon QuiÃ±ones,Colombia,65,23
229969,Jeroen van der Lely,Netherlands,65,23
230121,Vamara Sanogo,France,65,24
231123,AdriÃ¡n Castellano Cobacho,Spain,65,25
231392,JoÃ£o Aniceto Grandela Nunes,Portugal,65,23
233088,Gonzalo Rehak,Argentina,65,26
234918,MichaÅ‚ Nalepa,Poland,65,24
235115,Mario Alejandro Parra PÃ©rez,Chile,65,25
236991,Alex Crognale,United States,65,24
238752,Felix Weber,Germany,65,24
238805,Florian Hansch,Germany,65,23
238936,Marius Kleinsorge,Germany,65,23
239492,Sebastian BÃ¶sel,Germany,65,24
240195,Claudio Medina Ricoy,Spain,65,25
242002,Guido Mainero,Argentina,65,24
242159,Ricardo Schuck Friedrich,Brazil,65,26
243733,Dries Saddiki,Netherlands,65,22
244350,Julio Donisa,France,65,25
244482,Ivan Rondanini,Italy,65,24
250845,Enrique LÃ³pez FernÃ¡ndez,Spain,65,25
252091,Ãlex Aizpuru Aizbitarte,Spain,65,25
202457,Luuk Koopmans,Netherlands,65,26
202693,Matt Crooks,England,65,25
202799,Jordan Graham,England,65,24
203396,Pietro Perina,Italy,65,27
204816,Menno Koch,Netherlands,65,24
211053,Lucas HÃ¤gg-Johansson,Sweden,65,24
211565,Higinio MarÃ­n Escavy,Spain,65,25
214024,Johan Wallens OtÃ¡lvaro,Colombia,65,26
219492,Manuel De Iriondo,Argentina,65,26
220385,IvÃ¡n MÃ¡rquez Ãlvarez,Spain,65,25
220670,Alessandro Mastalli,Italy,65,23
220889,Guillermo Donoso Alonso,Spain,65,23
221270,GrÃ©goire Lefebvre,France,65,25
221620,Marlon Hairston,United States,65,25
221709,Tommy Thompson,United States,65,23
221986,Jeff Hardeveld,Netherlands,65,24
222164,Arkadiusz Kasperkiewicz,Poland,65,24
222435,èµµå®‡è±ª,China,65,26
227819,Samuel Portugal Lima,Brazil,65,25
228932,GrÃ©goire Amiot,France,65,24
231498,Douglas Bergqvist,Sweden,65,26
231976,Jonathan Campbell,United States,65,26
232787,Mateus dos Santos Castro,Brazil,65,24
236850,Felipe Ãvila,Colombia,65,25
239505,Patryk Kun,Poland,65,24
241139,Benjamin Hansen,Denmark,65,25
242739,Luis Argudo,United States,65,23
243745,Marcelo de Freitas Costa,Brazil,65,25
244040,Patrick Schmidt,Germany,65,25
244343,Ricardo Jorge Silva Rodrigues,Portugal,65,24
250881,Sergio Ruiz Alonso,Spain,65,24
201132,RafaÅ‚ Janicki,Poland,65,26
202464,Jordan Clark,England,65,25
206202,Ollie Norburn,England,65,26
209625,Luca Verna,Italy,65,26
209636,Alberto Masi,Italy,65,26
210044,Christian Burgess,England,65,27
212099,Sondre Tronstad,Norway,65,23
212165,Sebastian Ohlsson,Sweden,65,26
213027,Matt Preston,England,65,24
213368,Lucas Rougeaux,France,65,25
213984,Jean Carlos Becerra Cuello,Colombia,65,25
214054,Harold Rivera Roa,Colombia,65,25
214081,JesÃºs David Murillo LeÃ³n,Colombia,65,25
214254,BastiÃ¡n San Juan MartÃ­nez,Chile,65,25
214285,Johan Manuel Bravo DÃ­az,Chile,65,26
214362,Cristian AndrÃ©s Palomeque Valoyes,Colombia,65,25
216227,Kayden Jackson,England,65,25
216493,Fabian Menig,Germany,65,25
216503,Charles Elie Laprevotte,France,65,26
216508,Florian Kath,Germany,65,24
216524,Joachim Eickmayer,France,65,26
216823,Vincent Vermeij,Netherlands,65,24
218470,Gianmarco De Feo,Italy,65,25
219527,Christian Camilo Mafla RebellÃ³n,Colombia,65,26
221530,LuÃ­s Miguel  Pereira Cortez,Portugal,65,25
221632,Simen Kind Mikalsen,Norway,65,26
221656,Eric Miller,United States,65,26
224050,Gabriel Eduardo DÃ­az Rico,Colombia,65,23
225121,Carlos Castro GarcÃ­a,Spain,65,24
226781,Khiry Shelton,United States,65,26
227686,Keshi Anderson,England,65,24
231303,Lee Grace,R. of Ireland,65,26
231828,Frederik Tingager,Denmark,65,26
232332,Sebastien Uchechukwu Ibeagha,United States,65,27
232496,Rafael de Vicente Hdez,Spain,65,25
233463,Steffen Lie SkÃ¥levik,Norway,65,26
234489,Frederik GytkjÃ¦r,Denmark,65,26
234890,Francesco Margiotta,Italy,65,25
236859,Harrison Mancilla,Colombia,65,27
237177,Freddy Alexander FlÃ³rez Carrillo,Colombia,65,26
237217,Niko Hansen,Denmark,65,24
237754,çŠ¬é¥² æ™ºä¹Ÿ,Japan,65,26
